Date;2022-11-18;;#;N_mob;Amp;;#;P_mob;Amp
;;;1219;1,11088;11;;1219;1,04391;-49
;;;1220;1,11027;8;;1220;1,04339;-44
;;;1221;1,10966;13;;1221;1,04287;-42
;;;1222;1,10905;10;;1222;1,04236;-42
;;;1223;1,10844;8;;1223;1,04184;-44
;;;1224;1,10784;9;;1224;1,04133;-48
;;;1225;1,10723;10;;1225;1,04081;-51
;;;1226;1,10662;9;;1226;1,04030;-54
;;;1227;1,10602;9;;1227;1,03978;-54
;;;1228;1,10541;9;;1228;1,03927;-54
;;;1229;1,10481;6;;1229;1,03876;-56
;;;1230;1,10420;6;;1230;1,03825;-56
;;;1231;1,10360;6;;1231;1,03774;-55
;;;1232;1,10300;6;;1232;1,03722;-62
;;;1233;1,10239;7;;1233;1,03671;-59
;;;1234;1,10179;6;;1234;1,03620;-69
;;;1235;1,10119;6;;1235;1,03569;-72
;;;1236;1,10059;9;;1236;1,03519;-74
;;;1237;1,09999;6;;1237;1,03468;-73
;;;1238;1,09939;6;;1238;1,03417;-70
;;;1239;1,09880;6;;1239;1,03366;-73
;;;1240;1,09820;6;;1240;1,03316;-72
;;;1241;1,09760;6;;1241;1,03265;-63
;;;1242;1,09700;6;;1242;1,03214;-62
;;;1243;1,09641;7;;1243;1,03164;-67
;;;1244;1,09581;10;;1244;1,03113;-63
;;;1245;1,09522;13;;1245;1,03063;-66
;;;1246;1,09463;9;;1246;1,03012;-70
;;;1247;1,09403;11;;1247;1,02962;-73
;;;1248;1,09344;10;;1248;1,02912;-76
;;;1249;1,09285;9;;1249;1,02861;-77
;;;1250;1,09226;13;;1250;1,02811;-79
;;;1251;1,09167;9;;1251;1,02761;-85
;;;1252;1,09108;9;;1252;1,02711;-90
;;;1253;1,09049;7;;1253;1,02661;-92
;;;1254;1,08990;7;;1254;1,02611;-91
;;;1255;1,08931;9;;1255;1,02561;-91
;;;1256;1,08873;7;;1256;1,02511;-87
;;;1257;1,08814;9;;1257;1,02461;-80
;;;1258;1,08755;6;;1258;1,02411;-83
;;;1259;1,08697;9;;1259;1,02362;-79
;;;1260;1,08638;9;;1260;1,02312;-81
;;;1261;1,08580;11;;1261;1,02262;-79
;;;1262;1,08522;9;;1262;1,02213;-80
;;;1263;1,08463;7;;1263;1,02163;-74
;;;1264;1,08405;7;;1264;1,02114;-73
;;;1265;1,08347;8;;1265;1,02064;-73
;;;1266;1,08289;6;;1266;1,02015;-79
;;;1267;1,08231;6;;1267;1,01965;-74
;;;1268;1,08173;5;;1268;1,01916;-72
;;;1269;1,08115;2;;1269;1,01867;-74
;;;1270;1,08057;0;;1270;1,01817;-69
;;;1271;1,07999;2;;1271;1,01768;-76
;;;1272;1,07942;1;;1272;1,01719;-76
;;;1273;1,07884;6;;1273;1,01670;-76
;;;1274;1,07826;6;;1274;1,01621;-77
;;;1275;1,07769;6;;1275;1,01572;-77
;;;1276;1,07711;6;;1276;1,01523;-73
;;;1277;1,07654;7;;1277;1,01474;-74
;;;1278;1,07596;11;;1278;1,01425;-74
;;;1279;1,07539;9;;1279;1,01376;-70
;;;1280;1,07482;8;;1280;1,01328;-69
;;;1281;1,07425;9;;1281;1,01279;-69
;;;1282;1,07368;7;;1282;1,01230;-65
;;;1283;1,07311;8;;1283;1,01182;-69
;;;1284;1,07254;8;;1284;1,01133;-69
;;;1285;1,07197;5;;1285;1,01085;-67
;;;1286;1,07140;3;;1286;1,01036;-73
;;;1287;1,07083;4;;1287;1,00988;-76
;;;1288;1,07026;5;;1288;1,00939;-74
;;;1289;1,06970;4;;1289;1,00891;-72
;;;1290;1,06913;6;;1290;1,00843;-67
;;;1291;1,06856;9;;1291;1,00794;-61
;;;1292;1,06800;8;;1292;1,00746;-61
;;;1293;1,06743;6;;1293;1,00698;-55
;;;1294;1,06687;6;;1294;1,00650;-56
;;;1295;1,06631;4;;1295;1,00602;-55
;;;1296;1,06574;5;;1296;1,00554;-56
;;;1297;1,06518;3;;1297;1,00506;-55
;;;1298;1,06462;0;;1298;1,00458;-55
;;;1299;1,06406;3;;1299;1,00410;-56
;;;1300;1,06350;3;;1300;1,00362;-59
;;;1301;1,06294;2;;1301;1,00314;-58
;;;1302;1,06238;1;;1302;1,00267;-61
;;;1303;1,06182;2;;1303;1,00219;-62
;;;1304;1,06126;4;;1304;1,00171;-69
;;;1305;1,06071;5;;1305;1,00124;-67
;;;1306;1,06015;9;;1306;1,00076;-73
;;;1307;1,05959;6;;1307;1,00029;-74
;;;1308;1,05904;6;;1308;0,99981;-79
;;;1309;1,05848;5;;1309;0,99934;-80
;;;1310;1,05793;6;;1310;0,99886;-79
;;;1311;1,05737;4;;1311;0,99839;-77
;;;1312;1,05682;5;;1312;0,99792;-79
;;;1313;1,05627;3;;1313;0,99744;-79
;;;1314;1,05572;0;;1314;0,99697;-69
;;;1315;1,05516;0;;1315;0,99650;-73
;;;1316;1,05461;0;;1316;0,99603;-72
;;;1317;1,05406;0;;1317;0,99556;-70
;;;1318;1,05351;2;;1318;0,99509;-67
;;;1319;1,05296;3;;1319;0,99462;-67
;;;1320;1,05242;4;;1320;0,99415;-65
;;;1321;1,05187;2;;1321;0,99368;-70
;;;1322;1,05132;2;;1322;0,99321;-69
;;;1323;1,05077;2;;1323;0,99274;-72
;;;1324;1,05023;1;;1324;0,99228;-70
;;;1325;1,04968;1;;1325;0,99181;-72
;;;1326;1,04914;0;;1326;0,99134;-76
;;;1327;1,04859;0;;1327;0,99088;-79
;;;1328;1,04805;1;;1328;0,99041;-81
;;;1329;1,04750;3;;1329;0,98995;-80
;;;1330;1,04696;5;;1330;0,98948;-79
;;;1331;1,04642;6;;1331;0,98902;-83
;;;1332;1,04588;6;;1332;0,98855;-87
;;;1333;1,04533;6;;1333;0,98809;-88
;;;1334;1,04479;3;;1334;0,98762;-91
;;;1335;1,04425;6;;1335;0,98716;-90
;;;1336;1,04371;5;;1336;0,98670;-92
;;;1337;1,04317;6;;1337;0,98624;-92
;;;1338;1,04264;5;;1338;0,98578;-95
;;;1339;1,04210;6;;1339;0,98531;-90
;;;1340;1,04156;4;;1340;0,98485;-92
;;;1341;1,04102;5;;1341;0,98439;-87
;;;1342;1,04049;4;;1342;0,98393;-84
;;;1343;1,03995;2;;1343;0,98347;-79
;;;1344;1,03942;3;;1344;0,98302;-81
;;;1345;1,03888;0;;1345;0,98256;-77
;;;1346;1,03835;0;;1346;0,98210;-74
;;;1347;1,03781;3;;1347;0,98164;-74
;;;1348;1,03728;1;;1348;0,98118;-70
;;;1349;1,03675;0;;1349;0,98073;-63
;;;1350;1,03622;0;;1350;0,98027;-65
;;;1351;1,03568;1;;1351;0,97982;-65
;;;1352;1,03515;0;;1352;0,97936;-73
;;;1353;1,03462;0;;1353;0,97890;-76
;;;1354;1,03409;0;;1354;0,97845;-81
;;;1355;1,03356;0;;1355;0,97800;-83
;;;1356;1,03304;0;;1356;0,97754;-85
;;;1357;1,03251;0;;1357;0,97709;-84
;;;1358;1,03198;0;;1358;0,97664;-87
;;;1359;1,03145;0;;1359;0,97618;-87
;;;1360;1,03093;0;;1360;0,97573;-85
;;;1361;1,03040;2;;1361;0,97528;-85
;;;1362;1,02988;1;;1362;0,97483;-85
;;;1363;1,02935;3;;1363;0,97438;-88
;;;1364;1,02883;1;;1364;0,97393;-84
;;;1365;1,02830;1;;1365;0,97348;-88
;;;1366;1,02778;0;;1366;0,97303;-85
;;;1367;1,02726;0;;1367;0,97258;-84
;;;1368;1,02673;0;;1368;0,97213;-84
;;;1369;1,02621;1;;1369;0,97168;-81
;;;1370;1,02569;1;;1370;0,97123;-81
;;;1371;1,02517;0;;1371;0,97078;-79
;;;1372;1,02465;0;;1372;0,97034;-80
;;;1373;1,02413;0;;1373;0,96989;-74
;;;1374;1,02361;-1;;1374;0,96944;-72
;;;1375;1,02309;0;;1375;0,96900;-72
;;;1376;1,02258;0;;1376;0,96855;-69
;;;1377;1,02206;0;;1377;0,96811;-76
;;;1378;1,02154;0;;1378;0,96766;-74
;;;1379;1,02102;0;;1379;0,96722;-77
;;;1380;1,02051;0;;1380;0,96678;-80
;;;1381;1,01999;0;;1381;0,96633;-84
;;;1382;1,01948;1;;1382;0,96589;-85
;;;1383;1,01896;0;;1383;0,96545;-91
;;;1384;1,01845;0;;1384;0,96500;-94
;;;1385;1,01794;0;;1385;0,96456;-98
;;;1386;1,01742;0;;1386;0,96412;-97
;;;1387;1,01691;0;;1387;0,96368;-95
;;;1388;1,01640;0;;1388;0,96324;-88
;;;1389;1,01589;0;;1389;0,96280;-83
;;;1390;1,01538;0;;1390;0,96236;-77
;;;1391;1,01487;0;;1391;0,96192;-73
;;;1392;1,01436;3;;1392;0,96148;-73
;;;1393;1,01385;6;;1393;0,96104;-73
;;;1394;1,01334;9;;1394;0,96060;-70
;;;1395;1,01283;7;;1395;0,96017;-74
;;;1396;1,01232;6;;1396;0,95973;-79
;;;1397;1,01182;7;;1397;0,95929;-80
;;;1398;1,01131;6;;1398;0,95885;-83
;;;1399;1,01080;6;;1399;0,95842;-80
;;;1400;1,01030;6;;1400;0,95798;-76
;;;1401;1,00979;4;;1401;0,95755;-80
;;;1402;1,00929;2;;1402;0,95711;-76
;;;1403;1,00878;3;;1403;0,95668;-83
;;;1404;1,00828;3;;1404;0,95624;-85
;;;1405;1,00778;2;;1405;0,95581;-83
;;;1406;1,00727;0;;1406;0,95538;-87
;;;1407;1,00677;0;;1407;0,95494;-90
;;;1408;1,00627;0;;1408;0,95451;-92
;;;1409;1,00577;0;;1409;0,95408;-92
;;;1410;1,00527;0;;1410;0,95365;-92
;;;1411;1,00477;0;;1411;0,95321;-95
;;;1412;1,00427;1;;1412;0,95278;-99
;;;1413;1,00377;2;;1413;0,95235;-92
;;;1414;1,00327;2;;1414;0,95192;-91
;;;1415;1,00277;3;;1415;0,95149;-95
;;;1416;1,00228;6;;1416;0,95106;-92
;;;1417;1,00178;3;;1417;0,95063;-91
;;;1418;1,00128;3;;1418;0,95020;-92
;;;1419;1,00079;3;;1419;0,94978;-94
;;;1420;1,00029;3;;1420;0,94935;-95
;;;1421;0,99979;2;;1421;0,94892;-94
;;;1422;0,99930;2;;1422;0,94849;-92
;;;1423;0,99881;0;;1423;0,94807;-95
;;;1424;0,99831;0;;1424;0,94764;-98
;;;1425;0,99782;1;;1425;0,94721;-98
;;;1426;0,99733;3;;1426;0,94679;-101
;;;1427;0,99683;3;;1427;0,94636;-90
;;;1428;0,99634;5;;1428;0,94594;-84
;;;1429;0,99585;3;;1429;0,94551;-88
;;;1430;0,99536;3;;1430;0,94509;-83
;;;1431;0,99487;3;;1431;0,94467;-85
;;;1432;0,99438;3;;1432;0,94424;-85
;;;1433;0,99389;4;;1433;0,94382;-91
;;;1434;0,99340;4;;1434;0,94340;-92
;;;1435;0,99291;5;;1435;0,94297;-88
;;;1436;0,99243;4;;1436;0,94255;-84
;;;1437;0,99194;5;;1437;0,94213;-87
;;;1438;0,99145;7;;1438;0,94171;-90
;;;1439;0,99096;6;;1439;0,94129;-94
;;;1440;0,99048;6;;1440;0,94087;-92
;;;1441;0,98999;3;;1441;0,94045;-97
;;;1442;0,98951;1;;1442;0,94003;-98
;;;1443;0,98902;0;;1443;0,93961;-97
;;;1444;0,98854;0;;1444;0,93919;-87
;;;1445;0,98806;0;;1445;0,93877;-85
;;;1446;0,98757;-1;;1446;0,93835;-90
;;;1447;0,98709;-2;;1447;0,93794;-90
;;;1448;0,98661;-4;;1448;0,93752;-91
;;;1449;0,98613;-1;;1449;0,93710;-92
;;;1450;0,98564;0;;1450;0,93668;-94
;;;1451;0,98516;3;;1451;0,93627;-92
;;;1452;0,98468;3;;1452;0,93585;-98
;;;1453;0,98420;3;;1453;0,93544;-105
;;;1454;0,98372;4;;1454;0,93502;-106
;;;1455;0,98325;3;;1455;0,93461;-109
;;;1456;0,98277;2;;1456;0,93419;-108
;;;1457;0,98229;3;;1457;0,93378;-108
;;;1458;0,98181;2;;1458;0,93336;-102
;;;1459;0,98133;3;;1459;0,93295;-102
;;;1460;0,98086;2;;1460;0,93254;-98
;;;1461;0,98038;0;;1461;0,93213;-101
;;;1462;0,97991;0;;1462;0,93171;-98
;;;1463;0,97943;2;;1463;0,93130;-91
;;;1464;0,97896;0;;1464;0,93089;-87
;;;1465;0,97848;0;;1465;0,93048;-90
;;;1466;0,97801;0;;1466;0,93007;-85
;;;1467;0,97753;0;;1467;0,92966;-80
;;;1468;0,97706;-2;;1468;0,92925;-81
;;;1469;0,97659;-2;;1469;0,92884;-84
;;;1470;0,97612;-3;;1470;0,92843;-84
;;;1471;0,97565;-3;;1471;0,92802;-84
;;;1472;0,97517;0;;1472;0,92761;-84
;;;1473;0,97470;-2;;1473;0,92720;-90
;;;1474;0,97423;0;;1474;0,92679;-94
;;;1475;0,97376;2;;1475;0,92639;-94
;;;1476;0,97329;3;;1476;0,92598;-94
;;;1477;0,97283;6;;1477;0,92557;-90
;;;1478;0,97236;4;;1478;0,92517;-84
;;;1479;0,97189;5;;1479;0,92476;-85
;;;1480;0,97142;4;;1480;0,92435;-83
;;;1481;0,97095;3;;1481;0,92395;-79
;;;1482;0,97049;3;;1482;0,92354;-84
;;;1483;0,97002;2;;1483;0,92314;-79
;;;1484;0,96956;3;;1484;0,92273;-79
;;;1485;0,96909;2;;1485;0,92233;-74
;;;1486;0,96863;0;;1486;0,92193;-69
;;;1487;0,96816;0;;1487;0,92152;-67
;;;1488;0,96770;-2;;1488;0,92112;-66
;;;1489;0,96723;-2;;1489;0,92072;-65
;;;1490;0,96677;0;;1490;0,92032;-70
;;;1491;0,96631;0;;1491;0,91991;-65
;;;1492;0,96585;0;;1492;0,91951;-63
;;;1493;0,96539;3;;1493;0,91911;-55
;;;1494;0,96492;4;;1494;0,91871;-54
;;;1495;0,96446;4;;1495;0,91831;-52
;;;1496;0,96400;3;;1496;0,91791;-54
;;;1497;0,96354;1;;1497;0,91751;-52
;;;1498;0,96308;3;;1498;0,91711;-54
;;;1499;0,96262;1;;1499;0,91671;-56
;;;1500;0,96217;2;;1500;0,91631;-59
;;;1501;0,96171;2;;1501;0,91591;-56
;;;1502;0,96125;4;;1502;0,91552;-58
;;;1503;0,96079;4;;1503;0,91512;-51
;;;1504;0,96034;7;;1504;0,91472;-51
;;;1505;0,95988;8;;1505;0,91432;-45
;;;1506;0,95942;6;;1506;0,91393;-48
;;;1507;0,95897;5;;1507;0,91353;-49
;;;1508;0,95851;6;;1508;0,91314;-52
;;;1509;0,95806;5;;1509;0,91274;-52
;;;1510;0,95760;6;;1510;0,91234;-59
;;;1511;0,95715;6;;1511;0,91195;-56
;;;1512;0,95670;3;;1512;0,91155;-56
;;;1513;0,95624;3;;1513;0,91116;-58
;;;1514;0,95579;2;;1514;0,91077;-52
;;;1515;0,95534;4;;1515;0,91037;-48
;;;1516;0,95489;3;;1516;0,90998;-45
;;;1517;0,95444;3;;1517;0,90959;-41
;;;1518;0,95398;3;;1518;0,90919;-42
;;;1519;0,95353;1;;1519;0,90880;-44
;;;1520;0,95308;0;;1520;0,90841;-44
;;;1521;0,95263;0;;1521;0,90802;-51
;;;1522;0,95219;0;;1522;0,90763;-56
;;;1523;0,95174;0;;1523;0,90724;-55
;;;1524;0,95129;0;;1524;0,90685;-58
;;;1525;0,95084;0;;1525;0,90646;-58
;;;1526;0,95039;0;;1526;0,90607;-52
;;;1527;0,94995;-1;;1527;0,90568;-49
;;;1528;0,94950;0;;1528;0,90529;-42
;;;1529;0,94905;0;;1529;0,90490;-45
;;;1530;0,94861;1;;1530;0,90451;-44
;;;1531;0,94816;1;;1531;0,90412;-44
;;;1532;0,94772;1;;1532;0,90373;-45
;;;1533;0,94727;3;;1533;0,90335;-48
;;;1534;0,94683;3;;1534;0,90296;-49
;;;1535;0,94639;5;;1535;0,90257;-48
;;;1536;0,94594;5;;1536;0,90219;-52
;;;1537;0,94550;5;;1537;0,90180;-55
;;;1538;0,94506;3;;1538;0,90141;-58
;;;1539;0,94461;3;;1539;0,90103;-62
;;;1540;0,94417;4;;1540;0,90064;-61
;;;1541;0,94373;4;;1541;0,90026;-63
;;;1542;0,94329;3;;1542;0,89987;-67
;;;1543;0,94285;3;;1543;0,89949;-69
;;;1544;0,94241;2;;1544;0,89911;-70
;;;1545;0,94197;4;;1545;0,89872;-72
;;;1546;0,94153;2;;1546;0,89834;-67
;;;1547;0,94109;5;;1547;0,89796;-73
;;;1548;0,94065;7;;1548;0,89757;-74
;;;1549;0,94022;6;;1549;0,89719;-74
;;;1550;0,93978;3;;1550;0,89681;-73
;;;1551;0,93934;6;;1551;0,89643;-66
;;;1552;0,93891;8;;1552;0,89605;-66
;;;1553;0,93847;6;;1553;0,89566;-67
;;;1554;0,93803;9;;1554;0,89528;-67
;;;1555;0,93760;7;;1555;0,89490;-74
;;;1556;0,93716;7;;1556;0,89452;-79
;;;1557;0,93673;6;;1557;0,89414;-80
;;;1558;0,93629;6;;1558;0,89376;-79
;;;1559;0,93586;2;;1559;0,89339;-77
;;;1560;0,93543;2;;1560;0,89301;-77
;;;1561;0,93499;0;;1561;0,89263;-77
;;;1562;0,93456;-2;;1562;0,89225;-81
;;;1563;0,93413;-3;;1563;0,89187;-80
;;;1564;0,93370;-2;;1564;0,89150;-83
;;;1565;0,93327;-1;;1565;0,89112;-84
;;;1566;0,93283;0;;1566;0,89074;-84
;;;1567;0,93240;0;;1567;0,89036;-88
;;;1568;0,93197;-2;;1568;0,88999;-84
;;;1569;0,93154;-3;;1569;0,88961;-84
;;;1570;0,93111;-1;;1570;0,88924;-84
;;;1571;0,93068;-1;;1571;0,88886;-79
;;;1572;0,93026;-2;;1572;0,88849;-76
;;;1573;0,92983;-3;;1573;0,88811;-76
;;;1574;0,92940;-4;;1574;0,88774;-79
;;;1575;0,92897;-6;;1575;0,88736;-76
;;;1576;0,92855;-6;;1576;0,88699;-77
;;;1577;0,92812;-8;;1577;0,88662;-77
;;;1578;0,92769;-6;;1578;0,88624;-77
;;;1579;0,92727;-4;;1579;0,88587;-87
;;;1580;0,92684;-3;;1580;0,88550;-92
;;;1581;0,92642;0;;1581;0,88513;-91
;;;1582;0,92599;0;;1582;0,88476;-91
;;;1583;0,92557;3;;1583;0,88438;-97
;;;1584;0,92514;6;;1584;0,88401;-88
;;;1585;0,92472;9;;1585;0,88364;-87
;;;1586;0,92430;9;;1586;0,88327;-80
;;;1587;0,92387;9;;1587;0,88290;-77
;;;1588;0,92345;5;;1588;0,88253;-76
;;;1589;0,92303;5;;1589;0,88216;-79
;;;1590;0,92261;4;;1590;0,88179;-84
;;;1591;0,92219;4;;1591;0,88142;-85
;;;1592;0,92176;5;;1592;0,88106;-90
;;;1593;0,92134;8;;1593;0,88069;-87
;;;1594;0,92092;9;;1594;0,88032;-91
;;;1595;0,92050;8;;1595;0,87995;-94
;;;1596;0,92008;8;;1596;0,87958;-99
;;;1597;0,91967;7;;1597;0,87922;-94
;;;1598;0,91925;8;;1598;0,87885;-90
;;;1599;0,91883;3;;1599;0,87848;-87
;;;1600;0,91841;3;;1600;0,87812;-81
;;;1601;0,91799;3;;1601;0,87775;-80
;;;1602;0,91758;1;;1602;0,87739;-77
;;;1603;0,91716;0;;1603;0,87702;-77
;;;1604;0,91674;0;;1604;0,87666;-83
;;;1605;0,91633;0;;1605;0,87629;-80
;;;1606;0,91591;0;;1606;0,87593;-85
;;;1607;0,91550;1;;1607;0,87556;-84
;;;1608;0,91508;0;;1608;0,87520;-84
;;;1609;0,91467;0;;1609;0,87484;-81
;;;1610;0,91425;0;;1610;0,87447;-81
;;;1611;0,91384;0;;1611;0,87411;-83
;;;1612;0,91343;0;;1612;0,87375;-77
;;;1613;0,91301;0;;1613;0,87338;-81
;;;1614;0,91260;-1;;1614;0,87302;-79
;;;1615;0,91219;0;;1615;0,87266;-83
;;;1616;0,91178;1;;1616;0,87230;-79
;;;1617;0,91137;3;;1617;0,87194;-79
;;;1618;0,91095;4;;1618;0,87158;-81
;;;1619;0,91054;0;;1619;0,87122;-85
;;;1620;0,91013;3;;1620;0,87086;-92
;;;1621;0,90972;3;;1621;0,87050;-94
;;;1622;0,90931;4;;1622;0,87014;-97
;;;1623;0,90890;3;;1623;0,86978;-94
;;;1624;0,90850;3;;1624;0,86942;-87
;;;1625;0,90809;2;;1625;0,86906;-88
;;;1626;0,90768;0;;1626;0,86870;-84
;;;1627;0,90727;2;;1627;0,86834;-85
;;;1628;0,90686;0;;1628;0,86799;-88
;;;1629;0,90646;1;;1629;0,86763;-85
;;;1630;0,90605;1;;1630;0,86727;-85
;;;1631;0,90564;0;;1631;0,86691;-88
;;;1632;0,90524;-1;;1632;0,86656;-95
;;;1633;0,90483;-1;;1633;0,86620;-97
;;;1634;0,90443;-3;;1634;0,86585;-97
;;;1635;0,90402;-2;;1635;0,86549;-99
;;;1636;0,90362;-4;;1636;0,86513;-92
;;;1637;0,90321;-1;;1637;0,86478;-94
;;;1638;0,90281;0;;1638;0,86442;-88
;;;1639;0,90241;0;;1639;0,86407;-88
;;;1640;0,90200;-3;;1640;0,86372;-84
;;;1641;0,90160;-1;;1641;0,86336;-80
;;;1642;0,90120;0;;1642;0,86301;-76
;;;1643;0,90080;0;;1643;0,86265;-79
;;;1644;0,90039;0;;1644;0,86230;-80
;;;1645;0,89999;-3;;1645;0,86195;-81
;;;1646;0,89959;-3;;1646;0,86160;-83
;;;1647;0,89919;-6;;1647;0,86124;-90
;;;1648;0,89879;-4;;1648;0,86089;-91
;;;1649;0,89839;-4;;1649;0,86054;-91
;;;1650;0,89799;-5;;1650;0,86019;-90
;;;1651;0,89759;-4;;1651;0,85984;-81
;;;1652;0,89719;-2;;1652;0,85949;-80
;;;1653;0,89680;0;;1653;0,85914;-83
;;;1654;0,89640;0;;1654;0,85879;-84
;;;1655;0,89600;0;;1655;0,85844;-83
;;;1656;0,89560;0;;1656;0,85809;-83
;;;1657;0,89521;0;;1657;0,85774;-76
;;;1658;0,89481;1;;1658;0,85739;-79
;;;1659;0,89441;2;;1659;0,85704;-81
;;;1660;0,89402;0;;1660;0,85669;-79
;;;1661;0,89362;0;;1661;0,85634;-76
;;;1662;0,89323;3;;1662;0,85599;-70
;;;1663;0,89283;3;;1663;0,85565;-72
;;;1664;0,89244;6;;1664;0,85530;-77
;;;1665;0,89204;6;;1665;0,85495;-77
;;;1666;0,89165;4;;1666;0,85461;-79
;;;1667;0,89126;2;;1667;0,85426;-74
;;;1668;0,89086;0;;1668;0,85391;-69
;;;1669;0,89047;3;;1669;0,85357;-72
;;;1670;0,89008;2;;1670;0,85322;-70
;;;1671;0,88969;1;;1671;0,85288;-73
;;;1672;0,88929;1;;1672;0,85253;-77
;;;1673;0,88890;1;;1673;0,85219;-79
;;;1674;0,88851;2;;1674;0,85184;-77
;;;1675;0,88812;3;;1675;0,85150;-76
;;;1676;0,88773;4;;1676;0,85115;-74
;;;1677;0,88734;4;;1677;0,85081;-72
;;;1678;0,88695;3;;1678;0,85047;-73
;;;1679;0,88656;3;;1679;0,85012;-77
;;;1680;0,88617;0;;1680;0,84978;-77
;;;1681;0,88578;0;;1681;0,84944;-79
;;;1682;0,88539;0;;1682;0,84909;-83
;;;1683;0,88501;0;;1683;0,84875;-83
;;;1684;0,88462;3;;1684;0,84841;-81
;;;1685;0,88423;2;;1685;0,84807;-84
;;;1686;0,88384;3;;1686;0,84773;-88
;;;1687;0,88346;2;;1687;0,84739;-83
;;;1688;0,88307;3;;1688;0,84705;-83
;;;1689;0,88269;0;;1689;0,84671;-81
;;;1690;0,88230;0;;1690;0,84637;-83
;;;1691;0,88192;-1;;1691;0,84603;-83
;;;1692;0,88153;0;;1692;0,84569;-85
;;;1693;0,88115;-1;;1693;0,84535;-84
;;;1694;0,88076;0;;1694;0,84501;-83
;;;1695;0,88038;1;;1695;0,84467;-85
;;;1696;0,87999;0;;1696;0,84433;-85
;;;1697;0,87961;0;;1697;0,84399;-88
;;;1698;0,87923;0;;1698;0,84365;-92
;;;1699;0,87884;0;;1699;0,84332;-94
;;;1700;0,87846;1;;1700;0,84298;-94
;;;1701;0,87808;1;;1701;0,84264;-94
;;;1702;0,87770;3;;1702;0,84230;-88
;;;1703;0,87732;1;;1703;0,84197;-94
;;;1704;0,87694;5;;1704;0,84163;-99
;;;1705;0,87656;5;;1705;0,84130;-102
;;;1706;0,87618;2;;1706;0,84096;-97
;;;1707;0,87580;0;;1707;0,84062;-97
;;;1708;0,87542;0;;1708;0,84029;-99
;;;1709;0,87504;0;;1709;0,83995;-97
;;;1710;0,87466;0;;1710;0,83962;-99
;;;1711;0,87428;0;;1711;0,83928;-99
;;;1712;0,87390;0;;1712;0,83895;-99
;;;1713;0,87352;0;;1713;0,83862;-101
;;;1714;0,87315;0;;1714;0,83828;-98
;;;1715;0,87277;2;;1715;0,83795;-102
;;;1716;0,87239;2;;1716;0,83762;-102
;;;1717;0,87201;2;;1717;0,83728;-101
;;;1718;0,87164;2;;1718;0,83695;-105
;;;1719;0,87126;0;;1719;0,83662;-104
;;;1720;0,87089;0;;1720;0,83629;-108
;;;1721;0,87051;0;;1721;0,83595;-108
;;;1722;0,87014;1;;1722;0,83562;-105
;;;1723;0,86976;3;;1723;0,83529;-108
;;;1724;0,86939;3;;1724;0,83496;-105
;;;1725;0,86901;3;;1725;0,83463;-101
;;;1726;0,86864;0;;1726;0,83430;-99
;;;1727;0,86827;0;;1727;0,83397;-101
;;;1728;0,86789;0;;1728;0,83364;-99
;;;1729;0,86752;0;;1729;0,83331;-98
;;;1730;0,86715;2;;1730;0,83298;-90
;;;1731;0,86677;3;;1731;0,83265;-90
;;;1732;0,86640;2;;1732;0,83232;-91
;;;1733;0,86603;0;;1733;0,83199;-90
;;;1734;0,86566;0;;1734;0,83166;-85
;;;1735;0,86529;0;;1735;0,83134;-85
;;;1736;0,86492;0;;1736;0,83101;-84
;;;1737;0,86455;0;;1737;0,83068;-90
;;;1738;0,86418;0;;1738;0,83035;-91
;;;1739;0,86381;0;;1739;0,83002;-97
;;;1740;0,86344;-2;;1740;0,82970;-102
;;;1741;0,86307;-2;;1741;0,82937;-104
;;;1742;0,86270;-2;;1742;0,82904;-101
;;;1743;0,86233;-2;;1743;0,82872;-99
;;;1744;0,86197;-1;;1744;0,82839;-98
;;;1745;0,86160;-2;;1745;0,82807;-99
;;;1746;0,86123;0;;1746;0,82774;-102
;;;1747;0,86086;0;;1747;0,82742;-99
;;;1748;0,86050;0;;1748;0,82709;-97
;;;1749;0,86013;0;;1749;0,82677;-102
;;;1750;0,85976;0;;1750;0,82644;-97
;;;1751;0,85940;-1;;1751;0,82612;-97
;;;1752;0,85903;-1;;1752;0,82580;-98
;;;1753;0,85867;-3;;1753;0,82547;-101
;;;1754;0,85830;-3;;1754;0,82515;-101
;;;1755;0,85794;-2;;1755;0,82483;-106
;;;1756;0,85757;-2;;1756;0,82450;-104
;;;1757;0,85721;-3;;1757;0,82418;-99
;;;1758;0,85685;-6;;1758;0,82386;-98
;;;1759;0,85648;-4;;1759;0,82354;-94
;;;1760;0,85612;-5;;1760;0,82321;-97
;;;1761;0,85576;-3;;1761;0,82289;-101
;;;1762;0,85539;-2;;1762;0,82257;-104
;;;1763;0,85503;0;;1763;0,82225;-99
;;;1764;0,85467;0;;1764;0,82193;-97
;;;1765;0,85431;0;;1765;0,82161;-97
;;;1766;0,85395;0;;1766;0,82129;-99
;;;1767;0,85359;0;;1767;0,82097;-97
;;;1768;0,85323;0;;1768;0,82065;-97
;;;1769;0,85287;0;;1769;0,82033;-97
;;;1770;0,85251;0;;1770;0,82001;-95
;;;1771;0,85215;0;;1771;0,81969;-95
;;;1772;0,85179;-3;;1772;0,81937;-91
;;;1773;0,85143;-2;;1773;0,81905;-95
