Date;2022-11-18;;#;N_mob;Amp;;#;P_mob;Amp
;;;1214;1,11196;13;;1214;1,04351;-16
;;;1215;1,11134;13;;1215;1,04299;-20
;;;1216;1,11073;14;;1216;1,04248;-23
;;;1217;1,11012;16;;1217;1,04196;-27
;;;1218;1,10951;13;;1218;1,04144;-29
;;;1219;1,10890;13;;1219;1,04093;-33
;;;1220;1,10829;12;;1220;1,04041;-37
;;;1221;1,10768;13;;1221;1,03989;-42
;;;1222;1,10707;13;;1222;1,03938;-42
;;;1223;1,10647;11;;1223;1,03887;-42
;;;1224;1,10586;10;;1224;1,03835;-42
;;;1225;1,10525;10;;1225;1,03784;-40
;;;1226;1,10465;10;;1226;1,03733;-40
;;;1227;1,10404;8;;1227;1,03682;-42
;;;1228;1,10344;9;;1228;1,03630;-43
;;;1229;1,10283;6;;1229;1,03579;-46
;;;1230;1,10223;5;;1230;1,03528;-51
;;;1231;1,10163;5;;1231;1,03477;-51
;;;1232;1,10103;5;;1232;1,03426;-51
;;;1233;1,10043;7;;1233;1,03375;-52
;;;1234;1,09983;5;;1234;1,03325;-58
;;;1235;1,09923;3;;1235;1,03274;-63
;;;1236;1,09863;6;;1236;1,03223;-69
;;;1237;1,09803;3;;1237;1,03172;-74
;;;1238;1,09743;4;;1238;1,03122;-73
;;;1239;1,09683;6;;1239;1,03071;-75
;;;1240;1,09624;5;;1240;1,03020;-75
;;;1241;1,09564;6;;1241;1,02970;-69
;;;1242;1,09505;7;;1242;1,02920;-67
;;;1243;1,09445;6;;1243;1,02869;-69
;;;1244;1,09386;2;;1244;1,02819;-71
;;;1245;1,09326;2;;1245;1,02768;-71
;;;1246;1,09267;2;;1246;1,02718;-73
;;;1247;1,09208;3;;1247;1,02668;-70
;;;1248;1,09149;4;;1248;1,02618;-69
;;;1249;1,09090;6;;1249;1,02568;-63
;;;1250;1,09031;6;;1250;1,02518;-69
;;;1251;1,08972;4;;1251;1,02468;-66
;;;1252;1,08913;8;;1252;1,02418;-70
;;;1253;1,08854;8;;1253;1,02368;-73
;;;1254;1,08795;6;;1254;1,02318;-77
;;;1255;1,08737;5;;1255;1,02268;-82
;;;1256;1,08678;6;;1256;1,02218;-84
;;;1257;1,08620;3;;1257;1,02169;-89
;;;1258;1,08561;1;;1258;1,02119;-89
;;;1259;1,08503;2;;1259;1,02069;-93
;;;1260;1,08444;3;;1260;1,02020;-93
;;;1261;1,08386;4;;1261;1,01970;-88
;;;1262;1,08328;3;;1262;1,01921;-81
;;;1263;1,08270;0;;1263;1,01871;-79
;;;1264;1,08211;4;;1264;1,01822;-79
;;;1265;1,08153;6;;1265;1,01773;-81
;;;1266;1,08095;6;;1266;1,01723;-77
;;;1267;1,08037;10;;1267;1,01674;-77
;;;1268;1,07980;9;;1268;1,01625;-81
;;;1269;1,07922;6;;1269;1,01576;-79
;;;1270;1,07864;6;;1270;1,01527;-77
;;;1271;1,07806;3;;1271;1,01478;-81
;;;1272;1,07749;3;;1272;1,01429;-82
;;;1273;1,07691;5;;1273;1,01380;-84
;;;1274;1,07634;3;;1274;1,01331;-81
;;;1275;1,07576;1;;1275;1,01282;-79
;;;1276;1,07519;0;;1276;1,01233;-75
;;;1277;1,07462;0;;1277;1,01184;-77
;;;1278;1,07404;2;;1278;1,01136;-74
;;;1279;1,07347;1;;1279;1,01087;-71
;;;1280;1,07290;3;;1280;1,01038;-69
;;;1281;1,07233;4;;1281;1,00990;-65
;;;1282;1,07176;3;;1282;1,00941;-63
;;;1283;1,07119;3;;1283;1,00893;-58
;;;1284;1,07062;4;;1284;1,00844;-61
;;;1285;1,07005;8;;1285;1,00796;-63
;;;1286;1,06949;5;;1286;1,00748;-67
;;;1287;1,06892;4;;1287;1,00699;-67
;;;1288;1,06835;4;;1288;1,00651;-70
;;;1289;1,06779;2;;1289;1,00603;-66
;;;1290;1,06722;3;;1290;1,00555;-69
;;;1291;1,06666;3;;1291;1,00507;-67
;;;1292;1,06609;0;;1292;1,00459;-73
;;;1293;1,06553;0;;1293;1,00410;-73
;;;1294;1,06497;0;;1294;1,00363;-74
;;;1295;1,06440;0;;1295;1,00315;-73
;;;1296;1,06384;0;;1296;1,00267;-70
;;;1297;1,06328;2;;1297;1,00219;-62
;;;1298;1,06272;1;;1298;1,00171;-59
;;;1299;1,06216;1;;1299;1,00123;-56
;;;1300;1,06160;3;;1300;1,00076;-58
;;;1301;1,06104;4;;1301;1,00028;-58
;;;1302;1,06048;6;;1302;0,99980;-55
;;;1303;1,05993;6;;1303;0,99933;-59
;;;1304;1,05937;6;;1304;0,99885;-63
;;;1305;1,05881;1;;1305;0,99838;-63
;;;1306;1,05826;0;;1306;0,99790;-62
;;;1307;1,05770;0;;1307;0,99743;-63
;;;1308;1,05715;0;;1308;0,99696;-62
;;;1309;1,05659;0;;1309;0,99648;-58
;;;1310;1,05604;0;;1310;0,99601;-58
;;;1311;1,05549;1;;1311;0,99554;-58
;;;1312;1,05493;0;;1312;0,99507;-58
;;;1313;1,05438;0;;1313;0,99460;-56
;;;1314;1,05383;1;;1314;0,99413;-59
;;;1315;1,05328;0;;1315;0,99366;-59
;;;1316;1,05273;0;;1316;0,99319;-58
;;;1317;1,05218;0;;1317;0,99272;-56
;;;1318;1,05163;0;;1318;0,99225;-63
;;;1319;1,05108;-3;;1319;0,99178;-66
;;;1320;1,05054;0;;1320;0,99131;-69
;;;1321;1,04999;0;;1321;0,99084;-71
;;;1322;1,04944;0;;1322;0,99038;-70
;;;1323;1,04890;3;;1323;0,98991;-73
;;;1324;1,04835;3;;1324;0,98944;-73
;;;1325;1,04781;3;;1325;0,98898;-77
;;;1326;1,04726;1;;1326;0,98851;-77
;;;1327;1,04672;0;;1327;0,98805;-74
;;;1328;1,04618;1;;1328;0,98758;-71
;;;1329;1,04563;0;;1329;0,98712;-71
;;;1330;1,04509;0;;1330;0,98665;-69
;;;1331;1,04455;0;;1331;0,98619;-70
;;;1332;1,04401;-1;;1332;0,98573;-66
;;;1333;1,04347;-2;;1333;0,98527;-66
;;;1334;1,04293;-1;;1334;0,98480;-71
;;;1335;1,04239;-1;;1335;0,98434;-70
;;;1336;1,04185;0;;1336;0,98388;-71
;;;1337;1,04131;0;;1337;0,98342;-71
;;;1338;1,04077;1;;1338;0,98296;-71
;;;1339;1,04024;1;;1339;0,98250;-73
;;;1340;1,03970;0;;1340;0,98204;-70
;;;1341;1,03916;4;;1341;0,98158;-73
;;;1342;1,03863;3;;1342;0,98112;-75
;;;1343;1,03809;6;;1343;0,98067;-74
;;;1344;1,03756;8;;1344;0,98021;-77
;;;1345;1,03703;9;;1345;0,97975;-70
;;;1346;1,03649;6;;1346;0,97929;-70
;;;1347;1,03596;3;;1347;0,97884;-73
;;;1348;1,03543;2;;1348;0,97838;-79
;;;1349;1,03490;3;;1349;0,97793;-75
;;;1350;1,03437;3;;1350;0,97747;-78
;;;1351;1,03384;1;;1351;0,97702;-79
;;;1352;1,03331;1;;1352;0,97656;-82
;;;1353;1,03278;0;;1353;0,97611;-86
;;;1354;1,03225;0;;1354;0,97566;-92
;;;1355;1,03172;2;;1355;0,97520;-90
;;;1356;1,03119;3;;1356;0,97475;-92
;;;1357;1,03066;3;;1357;0,97430;-90
;;;1358;1,03014;3;;1358;0,97385;-96
;;;1359;1,02961;4;;1359;0,97340;-89
;;;1360;1,02909;4;;1360;0,97294;-89
;;;1361;1,02856;3;;1361;0,97249;-90
;;;1362;1,02804;3;;1362;0,97204;-93
;;;1363;1,02751;0;;1363;0,97159;-89
;;;1364;1,02699;1;;1364;0,97115;-84
;;;1365;1,02647;0;;1365;0,97070;-75
;;;1366;1,02594;0;;1366;0,97025;-75
;;;1367;1,02542;0;;1367;0,96980;-78
;;;1368;1,02490;0;;1368;0,96935;-77
;;;1369;1,02438;-3;;1369;0,96891;-78
;;;1370;1,02386;-1;;1370;0,96846;-79
;;;1371;1,02334;-1;;1371;0,96801;-77
;;;1372;1,02282;0;;1372;0,96757;-82
;;;1373;1,02230;-2;;1373;0,96712;-85
;;;1374;1,02178;-2;;1374;0,96668;-86
;;;1375;1,02127;-3;;1375;0,96623;-90
;;;1376;1,02075;-2;;1376;0,96579;-92
;;;1377;1,02023;0;;1377;0,96534;-90
;;;1378;1,01972;0;;1378;0,96490;-88
;;;1379;1,01920;1;;1379;0,96446;-78
;;;1380;1,01869;3;;1380;0,96401;-75
;;;1381;1,01817;5;;1381;0,96357;-81
;;;1382;1,01766;6;;1382;0,96313;-81
;;;1383;1,01714;5;;1383;0,96269;-81
;;;1384;1,01663;4;;1384;0,96225;-79
;;;1385;1,01612;2;;1385;0,96181;-77
;;;1386;1,01561;0;;1386;0,96137;-74
;;;1387;1,01510;2;;1387;0,96093;-71
;;;1388;1,01458;0;;1388;0,96049;-71
;;;1389;1,01407;0;;1389;0,96005;-73
;;;1390;1,01356;0;;1390;0,95961;-70
;;;1391;1,01306;1;;1391;0,95917;-71
;;;1392;1,01255;3;;1392;0,95873;-81
;;;1393;1,01204;5;;1393;0,95830;-79
;;;1394;1,01153;3;;1394;0,95786;-78
;;;1395;1,01102;6;;1395;0,95742;-79
;;;1396;1,01052;7;;1396;0,95699;-79
;;;1397;1,01001;4;;1397;0,95655;-84
;;;1398;1,00950;4;;1398;0,95612;-85
;;;1399;1,00900;1;;1399;0,95568;-88
;;;1400;1,00849;2;;1400;0,95525;-85
;;;1401;1,00799;0;;1401;0,95481;-89
;;;1402;1,00749;0;;1402;0,95438;-89
;;;1403;1,00698;0;;1403;0,95395;-86
;;;1404;1,00648;0;;1404;0,95351;-81
;;;1405;1,00598;-1;;1405;0,95308;-81
;;;1406;1,00548;-3;;1406;0,95265;-82
;;;1407;1,00497;-3;;1407;0,95222;-79
;;;1408;1,00447;-3;;1408;0,95178;-84
;;;1409;1,00397;-3;;1409;0,95135;-82
;;;1410;1,00347;-3;;1410;0,95092;-82
;;;1411;1,00297;-4;;1411;0,95049;-85
;;;1412;1,00248;-5;;1412;0,95006;-85
;;;1413;1,00198;-2;;1413;0,94963;-86
;;;1414;1,00148;-3;;1414;0,94920;-89
;;;1415;1,00098;-1;;1415;0,94877;-93
;;;1416;1,00049;-1;;1416;0,94835;-96
;;;1417;0,99999;0;;1417;0,94792;-97
;;;1418;0,99949;-1;;1418;0,94749;-90
;;;1419;0,99900;0;;1419;0,94706;-92
;;;1420;0,99850;0;;1420;0,94664;-90
;;;1421;0,99801;0;;1421;0,94621;-94
;;;1422;0,99752;2;;1422;0,94578;-96
;;;1423;0,99702;0;;1423;0,94536;-93
;;;1424;0,99653;1;;1424;0,94493;-97
;;;1425;0,99604;-2;;1425;0,94451;-93
;;;1426;0,99555;0;;1426;0,94408;-96
;;;1427;0,99505;2;;1427;0,94366;-97
;;;1428;0,99456;1;;1428;0,94324;-101
;;;1429;0,99407;0;;1429;0,94281;-97
;;;1430;0,99358;-1;;1430;0,94239;-96
;;;1431;0,99309;0;;1431;0,94197;-93
;;;1432;0,99260;0;;1432;0,94155;-92
;;;1433;0,99212;0;;1433;0,94112;-93
;;;1434;0,99163;0;;1434;0,94070;-92
;;;1435;0,99114;0;;1435;0,94028;-92
;;;1436;0,99065;0;;1436;0,93986;-90
;;;1437;0,99017;1;;1437;0,93944;-90
;;;1438;0,98968;2;;1438;0,93902;-82
;;;1439;0,98920;2;;1439;0,93860;-86
;;;1440;0,98871;3;;1440;0,93818;-82
;;;1441;0,98823;2;;1441;0,93776;-79
;;;1442;0,98774;6;;1442;0,93734;-79
;;;1443;0,98726;6;;1443;0,93693;-75
;;;1444;0,98677;6;;1444;0,93651;-82
;;;1445;0,98629;6;;1445;0,93609;-89
;;;1446;0,98581;7;;1446;0,93567;-97
;;;1447;0,98533;7;;1447;0,93526;-103
;;;1448;0,98485;6;;1448;0,93484;-107
;;;1449;0,98436;6;;1449;0,93442;-104
;;;1450;0,98388;6;;1450;0,93401;-98
;;;1451;0,98340;7;;1451;0,93359;-97
;;;1452;0,98293;7;;1452;0,93318;-93
;;;1453;0,98245;4;;1453;0,93277;-88
;;;1454;0,98197;3;;1454;0,93235;-88
;;;1455;0,98149;1;;1455;0,93194;-86
;;;1456;0,98101;0;;1456;0,93152;-90
;;;1457;0,98053;0;;1457;0,93111;-93
;;;1458;0,98006;0;;1458;0,93070;-94
;;;1459;0,97958;-1;;1459;0,93029;-97
;;;1460;0,97911;-1;;1460;0,92987;-98
;;;1461;0,97863;-1;;1461;0,92946;-97
;;;1462;0,97816;-2;;1462;0,92905;-100
;;;1463;0,97768;-2;;1463;0,92864;-93
;;;1464;0,97721;0;;1464;0,92823;-92
;;;1465;0,97673;0;;1465;0,92782;-89
;;;1466;0,97626;0;;1466;0,92741;-84
;;;1467;0,97579;1;;1467;0,92700;-78
;;;1468;0,97532;2;;1468;0,92659;-74
;;;1469;0,97485;2;;1469;0,92618;-78
;;;1470;0,97437;0;;1470;0,92578;-75
;;;1471;0,97390;1;;1471;0,92537;-79
;;;1472;0,97343;1;;1472;0,92496;-84
;;;1473;0,97296;2;;1473;0,92455;-89
;;;1474;0,97249;0;;1474;0,92415;-100
;;;1475;0,97202;0;;1475;0,92374;-104
;;;1476;0,97156;0;;1476;0,92334;-104
;;;1477;0,97109;-2;;1477;0,92293;-101
;;;1478;0,97062;-3;;1478;0,92252;-104
;;;1479;0,97015;-4;;1479;0,92212;-96
;;;1480;0,96969;-3;;1480;0,92171;-92
;;;1481;0,96922;-1;;1481;0,92131;-90
;;;1482;0,96876;-2;;1482;0,92091;-92
;;;1483;0,96829;0;;1483;0,92050;-93
;;;1484;0,96782;1;;1484;0,92010;-92
;;;1485;0,96736;3;;1485;0,91970;-85
;;;1486;0,96690;0;;1486;0,91929;-84
;;;1487;0,96643;1;;1487;0,91889;-84
;;;1488;0,96597;0;;1488;0,91849;-82
;;;1489;0,96551;1;;1489;0,91809;-84
;;;1490;0,96505;1;;1490;0,91769;-85
;;;1491;0,96458;2;;1491;0,91729;-78
;;;1492;0,96412;1;;1492;0,91689;-77
;;;1493;0,96366;0;;1493;0,91649;-71
;;;1494;0,96320;2;;1494;0,91609;-70
;;;1495;0,96274;5;;1495;0,91569;-67
;;;1496;0,96228;4;;1496;0,91529;-67
;;;1497;0,96182;2;;1497;0,91489;-65
;;;1498;0,96136;3;;1498;0,91449;-63
;;;1499;0,96091;4;;1499;0,91409;-65
;;;1500;0,96045;5;;1500;0,91370;-62
;;;1501;0,95999;6;;1501;0,91330;-54
;;;1502;0,95953;7;;1502;0,91290;-47
;;;1503;0,95908;8;;1503;0,91251;-48
;;;1504;0,95862;7;;1504;0,91211;-46
;;;1505;0,95817;6;;1505;0,91171;-50
;;;1506;0,95771;1;;1506;0,91132;-58
;;;1507;0,95726;0;;1507;0,91092;-62
;;;1508;0,95680;-1;;1508;0,91053;-69
;;;1509;0,95635;-2;;1509;0,91013;-69
;;;1510;0,95589;-3;;1510;0,90974;-75
;;;1511;0,95544;0;;1511;0,90935;-82
;;;1512;0,95499;-2;;1512;0,90895;-85
;;;1513;0,95454;0;;1513;0,90856;-81
;;;1514;0,95408;-1;;1514;0,90817;-81
;;;1515;0,95363;0;;1515;0,90777;-74
;;;1516;0,95318;0;;1516;0,90738;-75
;;;1517;0,95273;0;;1517;0,90699;-77
;;;1518;0,95228;3;;1518;0,90660;-75
;;;1519;0,95183;3;;1519;0,90621;-78
;;;1520;0,95138;3;;1520;0,90582;-74
;;;1521;0,95093;5;;1521;0,90543;-75
;;;1522;0,95049;3;;1522;0,90504;-70
;;;1523;0,95004;3;;1523;0,90465;-71
;;;1524;0,94959;3;;1524;0,90426;-73
;;;1525;0,94914;3;;1525;0,90387;-66
;;;1526;0,94870;3;;1526;0,90348;-70
;;;1527;0,94825;0;;1527;0,90309;-66
;;;1528;0,94780;0;;1528;0,90270;-70
;;;1529;0,94736;0;;1529;0,90231;-70
;;;1530;0,94691;0;;1530;0,90193;-73
;;;1531;0,94647;-1;;1531;0,90154;-71
;;;1532;0,94603;0;;1532;0,90115;-75
;;;1533;0,94558;0;;1533;0,90077;-86
;;;1534;0,94514;0;;1534;0,90038;-89
;;;1535;0,94470;0;;1535;0,89999;-89
;;;1536;0,94425;1;;1536;0,89961;-93
;;;1537;0,94381;1;;1537;0,89922;-93
;;;1538;0,94337;1;;1538;0,89884;-92
;;;1539;0,94293;0;;1539;0,89845;-90
;;;1540;0,94249;3;;1540;0,89807;-84
;;;1541;0,94205;3;;1541;0,89769;-78
;;;1542;0,94161;4;;1542;0,89730;-71
;;;1543;0,94117;3;;1543;0,89692;-71
;;;1544;0,94073;3;;1544;0,89654;-75
;;;1545;0,94029;3;;1545;0,89615;-84
;;;1546;0,93985;3;;1546;0,89577;-79
;;;1547;0,93941;1;;1547;0,89539;-77
;;;1548;0,93898;3;;1548;0,89501;-77
;;;1549;0,93854;3;;1549;0,89463;-78
;;;1550;0,93810;4;;1550;0,89425;-77
;;;1551;0,93766;3;;1551;0,89387;-81
;;;1552;0,93723;0;;1552;0,89349;-78
;;;1553;0,93679;0;;1553;0,89311;-84
;;;1554;0,93636;0;;1554;0,89273;-86
;;;1555;0,93592;0;;1555;0,89235;-89
;;;1556;0,93549;0;;1556;0,89197;-92
;;;1557;0,93506;0;;1557;0,89159;-92
;;;1558;0,93462;2;;1558;0,89121;-93
;;;1559;0,93419;4;;1559;0,89083;-92
;;;1560;0,93376;4;;1560;0,89046;-94
;;;1561;0,93332;6;;1561;0,89008;-98
;;;1562;0,93289;6;;1562;0,88970;-105
;;;1563;0,93246;3;;1563;0,88933;-108
;;;1564;0,93203;0;;1564;0,88895;-107
;;;1565;0,93160;0;;1565;0,88857;-105
;;;1566;0,93117;1;;1566;0,88820;-101
;;;1567;0,93074;1;;1567;0,88782;-98
;;;1568;0,93031;0;;1568;0,88745;-96
;;;1569;0,92988;-2;;1569;0,88707;-92
;;;1570;0,92945;0;;1570;0,88670;-92
;;;1571;0,92902;0;;1571;0,88632;-96
;;;1572;0,92859;-2;;1572;0,88595;-89
;;;1573;0,92817;-1;;1573;0,88558;-90
;;;1574;0,92774;0;;1574;0,88520;-88
;;;1575;0,92731;1;;1575;0,88483;-84
;;;1576;0,92689;3;;1576;0,88446;-84
;;;1577;0,92646;3;;1577;0,88409;-88
;;;1578;0,92604;6;;1578;0,88371;-92
;;;1579;0,92561;10;;1579;0,88334;-92
;;;1580;0,92519;7;;1580;0,88297;-93
;;;1581;0,92476;7;;1581;0,88260;-90
;;;1582;0,92434;7;;1582;0,88223;-86
;;;1583;0,92391;9;;1583;0,88186;-85
;;;1584;0,92349;6;;1584;0,88149;-82
;;;1585;0,92307;2;;1585;0,88112;-79
;;;1586;0,92265;2;;1586;0,88075;-82
;;;1587;0,92222;1;;1587;0,88038;-82
;;;1588;0,92180;2;;1588;0,88001;-77
;;;1589;0,92138;2;;1589;0,87964;-82
;;;1590;0,92096;2;;1590;0,87927;-84
;;;1591;0,92054;0;;1591;0,87891;-90
;;;1592;0,92012;-2;;1592;0,87854;-92
;;;1593;0,91970;-3;;1593;0,87817;-89
;;;1594;0,91928;-6;;1594;0,87780;-90
;;;1595;0,91886;-5;;1595;0,87744;-93
;;;1596;0,91844;-7;;1596;0,87707;-97
;;;1597;0,91802;-5;;1597;0,87671;-101
;;;1598;0,91761;-3;;1598;0,87634;-100
;;;1599;0,91719;-6;;1599;0,87597;-98
;;;1600;0,91677;-8;;1600;0,87561;-100
;;;1601;0,91635;-6;;1601;0,87524;-101
;;;1602;0,91594;-1;;1602;0,87488;-96
;;;1603;0,91552;0;;1603;0,87452;-92
;;;1604;0,91511;2;;1604;0,87415;-89
;;;1605;0,91469;4;;1605;0,87379;-86
;;;1606;0,91428;4;;1606;0,87343;-85
;;;1607;0,91386;4;;1607;0,87306;-82
;;;1608;0,91345;5;;1608;0,87270;-81
;;;1609;0,91303;3;;1609;0,87234;-81
;;;1610;0,91262;3;;1610;0,87197;-84
;;;1611;0,91221;1;;1611;0,87161;-81
;;;1612;0,91180;0;;1612;0,87125;-82
;;;1613;0,91138;0;;1613;0,87089;-82
;;;1614;0,91097;0;;1614;0,87053;-85
;;;1615;0,91056;0;;1615;0,87017;-89
;;;1616;0,91015;1;;1616;0,86981;-86
;;;1617;0,90974;0;;1617;0,86945;-89
;;;1618;0,90933;0;;1618;0,86909;-89
;;;1619;0,90892;0;;1619;0,86873;-88
;;;1620;0,90851;0;;1620;0,86837;-81
;;;1621;0,90810;0;;1621;0,86801;-75
;;;1622;0,90769;0;;1622;0,86765;-75
;;;1623;0,90728;1;;1623;0,86729;-74
;;;1624;0,90687;-2;;1624;0,86694;-74
;;;1625;0,90647;0;;1625;0,86658;-77
;;;1626;0,90606;-3;;1626;0,86622;-81
;;;1627;0,90565;-5;;1627;0,86586;-82
;;;1628;0,90524;-3;;1628;0,86551;-79
;;;1629;0,90484;-4;;1629;0,86515;-84
;;;1630;0,90443;-2;;1630;0,86480;-85
;;;1631;0,90403;-2;;1631;0,86444;-85
;;;1632;0,90362;0;;1632;0,86408;-88
;;;1633;0,90322;0;;1633;0,86373;-93
;;;1634;0,90281;0;;1634;0,86337;-94
;;;1635;0,90241;0;;1635;0,86302;-90
;;;1636;0,90200;0;;1636;0,86266;-84
;;;1637;0,90160;0;;1637;0,86231;-84
;;;1638;0,90120;0;;1638;0,86196;-81
;;;1639;0,90080;0;;1639;0,86160;-85
;;;1640;0,90039;1;;1640;0,86125;-81
;;;1641;0,89999;2;;1641;0,86090;-82
;;;1642;0,89959;1;;1642;0,86054;-85
;;;1643;0,89919;0;;1643;0,86019;-81
;;;1644;0,89879;3;;1644;0,85984;-84
;;;1645;0,89839;1;;1645;0,85949;-82
;;;1646;0,89799;0;;1646;0,85914;-81
;;;1647;0,89759;0;;1647;0,85878;-81
;;;1648;0,89719;1;;1648;0,85843;-82
;;;1649;0,89679;3;;1649;0,85808;-86
;;;1650;0,89639;3;;1650;0,85773;-94
;;;1651;0,89599;3;;1651;0,85738;-94
;;;1652;0,89559;0;;1652;0,85703;-97
;;;1653;0,89520;0;;1653;0,85668;-97
;;;1654;0,89480;0;;1654;0,85633;-94
;;;1655;0,89440;0;;1655;0,85599;-93
;;;1656;0,89400;0;;1656;0,85564;-94
;;;1657;0,89361;0;;1657;0,85529;-94
;;;1658;0,89321;2;;1658;0,85494;-92
;;;1659;0,89282;4;;1659;0,85459;-89
;;;1660;0,89242;4;;1660;0,85424;-82
;;;1661;0,89203;5;;1661;0,85390;-78
;;;1662;0,89163;5;;1662;0,85355;-74
;;;1663;0,89124;2;;1663;0,85320;-66
;;;1664;0,89084;1;;1664;0,85286;-52
;;;1665;0,89045;0;;1665;0,85251;-47
;;;1666;0,89006;0;;1666;0,85217;-47
;;;1667;0,88966;-1;;1667;0,85182;-55
;;;1668;0,88927;-3;;1668;0,85147;-59
;;;1669;0,88888;-3;;1669;0,85113;-70
;;;1670;0,88849;-4;;1670;0,85078;-74
;;;1671;0,88810;-3;;1671;0,85044;-74
;;;1672;0,88771;0;;1672;0,85010;-79
;;;1673;0,88731;-2;;1673;0,84975;-77
;;;1674;0,88692;0;;1674;0,84941;-77
;;;1675;0,88653;0;;1675;0,84907;-81
;;;1676;0,88614;0;;1676;0,84872;-82
;;;1677;0,88576;3;;1677;0,84838;-88
;;;1678;0,88537;5;;1678;0,84804;-88
;;;1679;0,88498;3;;1679;0,84769;-86
;;;1680;0,88459;4;;1680;0,84735;-86
;;;1681;0,88420;4;;1681;0,84701;-86
;;;1682;0,88381;4;;1682;0,84667;-81
;;;1683;0,88343;3;;1683;0,84633;-81
;;;1684;0,88304;3;;1684;0,84599;-82
;;;1685;0,88265;2;;1685;0,84565;-78
;;;1686;0,88227;0;;1686;0,84531;-79
;;;1687;0,88188;0;;1687;0,84497;-81
;;;1688;0,88150;0;;1688;0,84463;-88
;;;1689;0,88111;0;;1689;0,84429;-90
;;;1690;0,88072;0;;1690;0,84395;-89
;;;1691;0,88034;2;;1691;0,84361;-88
;;;1692;0,87996;2;;1692;0,84327;-86
;;;1693;0,87957;3;;1693;0,84293;-81
;;;1694;0,87919;3;;1694;0,84259;-81
;;;1695;0,87881;3;;1695;0,84226;-79
;;;1696;0,87842;3;;1696;0,84192;-82
;;;1697;0,87804;2;;1697;0,84158;-82
;;;1698;0,87766;3;;1698;0,84124;-84
;;;1699;0,87728;0;;1699;0,84091;-90
;;;1700;0,87689;0;;1700;0,84057;-92
;;;1701;0,87651;0;;1701;0,84023;-89
;;;1702;0,87613;-1;;1702;0,83990;-89
;;;1703;0,87575;-2;;1703;0,83956;-96
;;;1704;0,87537;0;;1704;0,83923;-97
;;;1705;0,87499;-1;;1705;0,83889;-96
;;;1706;0,87461;0;;1706;0,83856;-90
;;;1707;0,87423;-1;;1707;0,83822;-92
;;;1708;0,87385;-2;;1708;0,83789;-94
;;;1709;0,87347;-2;;1709;0,83755;-100
;;;1710;0,87310;-3;;1710;0,83722;-100
;;;1711;0,87272;0;;1711;0,83689;-98
;;;1712;0,87234;0;;1712;0,83655;-98
;;;1713;0,87196;0;;1713;0,83622;-103
;;;1714;0,87159;0;;1714;0,83589;-101
;;;1715;0,87121;0;;1715;0,83556;-98
;;;1716;0,87083;0;;1716;0,83522;-96
;;;1717;0,87046;-1;;1717;0,83489;-92
;;;1718;0,87008;-1;;1718;0,83456;-96
;;;1719;0,86971;0;;1719;0,83423;-86
;;;1720;0,86933;0;;1720;0,83390;-92
;;;1721;0,86896;0;;1721;0,83357;-90
;;;1722;0,86858;0;;1722;0,83324;-86
;;;1723;0,86821;-1;;1723;0,83291;-85
;;;1724;0,86783;0;;1724;0,83258;-82
;;;1725;0,86746;0;;1725;0,83225;-84
;;;1726;0,86709;1;;1726;0,83192;-81
;;;1727;0,86672;1;;1727;0,83159;-82
;;;1728;0,86634;3;;1728;0,83126;-82
;;;1729;0,86597;5;;1729;0,83093;-82
;;;1730;0,86560;6;;1730;0,83060;-85
;;;1731;0,86523;5;;1731;0,83027;-88
;;;1732;0,86486;3;;1732;0,82994;-89
;;;1733;0,86449;5;;1733;0,82962;-88
;;;1734;0,86411;3;;1734;0,82929;-92
;;;1735;0,86374;3;;1735;0,82896;-90
;;;1736;0,86337;3;;1736;0,82863;-88
;;;1737;0,86300;3;;1737;0,82831;-92
;;;1738;0,86264;6;;1738;0,82798;-89
;;;1739;0,86227;7;;1739;0,82765;-93
;;;1740;0,86190;3;;1740;0,82733;-94
;;;1741;0,86153;3;;1741;0,82700;-96
;;;1742;0,86116;4;;1742;0,82668;-94
;;;1743;0,86079;3;;1743;0,82635;-96
;;;1744;0,86043;3;;1744;0,82603;-96
;;;1745;0,86006;2;;1745;0,82570;-97
;;;1746;0,85969;0;;1746;0,82538;-94
;;;1747;0,85933;0;;1747;0,82505;-92
;;;1748;0,85896;0;;1748;0,82473;-93
;;;1749;0,85859;0;;1749;0,82441;-94
;;;1750;0,85823;0;;1750;0,82408;-93
;;;1751;0,85786;2;;1751;0,82376;-90
;;;1752;0,85750;1;;1752;0,82344;-98
;;;1753;0,85713;0;;1753;0,82311;-100
;;;1754;0,85677;0;;1754;0,82279;-98
;;;1755;0,85641;0;;1755;0,82247;-98
;;;1756;0,85604;2;;1756;0,82215;-100
;;;1757;0,85568;2;;1757;0,82183;-100
;;;1758;0,85532;0;;1758;0,82150;-103
;;;1759;0,85495;0;;1759;0,82118;-103
;;;1760;0,85459;0;;1760;0,82086;-107
;;;1761;0,85423;0;;1761;0,82054;-98
;;;1762;0,85387;-1;;1762;0,82022;-96
;;;1763;0,85351;0;;1763;0,81990;-100
;;;1764;0,85314;-1;;1764;0,81958;-100
;;;1765;0,85278;0;;1765;0,81926;-97
;;;1766;0,85242;0;;1766;0,81894;-89
;;;1767;0,85206;0;;1767;0,81862;-86
;;;1768;0,85170;2;;1768;0,81830;-92
