Date;2022-11-18;;#;N_mob;Amp;;#;P_mob;Amp
;;;1220;1,10933;13;;1220;1,04079;24
;;;1221;1,10872;14;;1221;1,04028;23
;;;1222;1,10811;12;;1222;1,03976;15
;;;1223;1,10750;11;;1223;1,03925;12
;;;1224;1,10690;12;;1224;1,03873;6
;;;1225;1,10629;13;;1225;1,03822;2
;;;1226;1,10568;16;;1226;1,03771;0
;;;1227;1,10508;18;;1227;1,03719;-2
;;;1228;1,10447;20;;1228;1,03668;-8
;;;1229;1,10387;17;;1229;1,03617;-8
;;;1230;1,10327;18;;1230;1,03566;-13
;;;1231;1,10266;16;;1231;1,03515;-16
;;;1232;1,10206;16;;1232;1,03464;-20
;;;1233;1,10146;13;;1233;1,03413;-20
;;;1234;1,10086;11;;1234;1,03362;-26
;;;1235;1,10026;6;;1235;1,03312;-26
;;;1236;1,09966;4;;1236;1,03261;-28
;;;1237;1,09906;0;;1237;1,03210;-30
;;;1238;1,09846;0;;1238;1,03159;-32
;;;1239;1,09786;0;;1239;1,03109;-37
;;;1240;1,09727;0;;1240;1,03058;-41
;;;1241;1,09667;0;;1241;1,03008;-43
;;;1242;1,09607;0;;1242;1,02957;-48
;;;1243;1,09548;1;;1243;1,02907;-50
;;;1244;1,09488;0;;1244;1,02856;-57
;;;1245;1,09429;0;;1245;1,02806;-59
;;;1246;1,09370;-2;;1246;1,02756;-61
;;;1247;1,09311;0;;1247;1,02706;-60
;;;1248;1,09251;1;;1248;1,02655;-60
;;;1249;1,09192;0;;1249;1,02605;-61
;;;1250;1,09133;3;;1250;1,02555;-63
;;;1251;1,09074;2;;1251;1,02505;-64
;;;1252;1,09015;3;;1252;1,02455;-67
;;;1253;1,08956;3;;1253;1,02405;-64
;;;1254;1,08898;4;;1254;1,02355;-68
;;;1255;1,08839;5;;1255;1,02306;-64
;;;1256;1,08780;3;;1256;1,02256;-67
;;;1257;1,08722;5;;1257;1,02206;-70
;;;1258;1,08663;5;;1258;1,02156;-70
;;;1259;1,08605;2;;1259;1,02107;-75
;;;1260;1,08546;3;;1260;1,02057;-76
;;;1261;1,08488;4;;1261;1,02008;-74
;;;1262;1,08429;4;;1262;1,01958;-75
;;;1263;1,08371;7;;1263;1,01909;-70
;;;1264;1,08313;5;;1264;1,01859;-70
;;;1265;1,08255;5;;1265;1,01810;-75
;;;1266;1,08197;4;;1266;1,01761;-71
;;;1267;1,08139;3;;1267;1,01711;-71
;;;1268;1,08081;3;;1268;1,01662;-71
;;;1269;1,08023;3;;1269;1,01613;-74
;;;1270;1,07965;3;;1270;1,01564;-79
;;;1271;1,07908;3;;1271;1,01515;-82
;;;1272;1,07850;3;;1272;1,01466;-87
;;;1273;1,07792;2;;1273;1,01417;-92
;;;1274;1,07735;3;;1274;1,01368;-92
;;;1275;1,07677;3;;1275;1,01319;-86
;;;1276;1,07620;3;;1276;1,01270;-81
;;;1277;1,07563;5;;1277;1,01221;-75
;;;1278;1,07505;2;;1278;1,01173;-76
;;;1279;1,07448;1;;1279;1,01124;-78
;;;1280;1,07391;3;;1280;1,01075;-79
;;;1281;1,07334;3;;1281;1,01027;-79
;;;1282;1,07277;4;;1282;1,00978;-82
;;;1283;1,07220;6;;1283;1,00930;-86
;;;1284;1,07163;10;;1284;1,00881;-90
;;;1285;1,07106;7;;1285;1,00833;-90
;;;1286;1,07049;10;;1286;1,00784;-89
;;;1287;1,06992;5;;1287;1,00736;-87
;;;1288;1,06935;4;;1288;1,00688;-86
;;;1289;1,06879;3;;1289;1,00640;-90
;;;1290;1,06822;3;;1290;1,00592;-90
;;;1291;1,06766;2;;1291;1,00543;-90
;;;1292;1,06709;2;;1292;1,00495;-87
;;;1293;1,06653;2;;1293;1,00447;-75
;;;1294;1,06597;2;;1294;1,00399;-72
;;;1295;1,06540;1;;1295;1,00351;-72
;;;1296;1,06484;3;;1296;1,00303;-72
;;;1297;1,06428;4;;1297;1,00256;-68
;;;1298;1,06372;4;;1298;1,00208;-72
;;;1299;1,06316;4;;1299;1,00160;-74
;;;1300;1,06260;4;;1300;1,00112;-74
;;;1301;1,06204;5;;1301;1,00065;-75
;;;1302;1,06148;8;;1302;1,00017;-76
;;;1303;1,06092;6;;1303;0,99969;-79
;;;1304;1,06036;6;;1304;0,99922;-76
;;;1305;1,05981;4;;1305;0,99874;-79
;;;1306;1,05925;4;;1306;0,99827;-78
;;;1307;1,05869;2;;1307;0,99780;-79
;;;1308;1,05814;0;;1308;0,99732;-76
;;;1309;1,05759;1;;1309;0,99685;-71
;;;1310;1,05703;2;;1310;0,99638;-74
;;;1311;1,05648;5;;1311;0,99590;-81
;;;1312;1,05592;6;;1312;0,99543;-75
;;;1313;1,05537;6;;1313;0,99496;-71
;;;1314;1,05482;7;;1314;0,99449;-71
;;;1315;1,05427;6;;1315;0,99402;-68
;;;1316;1,05372;2;;1316;0,99355;-68
;;;1317;1,05317;1;;1317;0,99308;-67
;;;1318;1,05262;2;;1318;0,99261;-65
;;;1319;1,05207;2;;1319;0,99214;-68
;;;1320;1,05152;2;;1320;0,99167;-70
;;;1321;1,05098;3;;1321;0,99121;-72
;;;1322;1,05043;3;;1322;0,99074;-68
;;;1323;1,04988;3;;1323;0,99027;-68
;;;1324;1,04934;3;;1324;0,98981;-70
;;;1325;1,04879;3;;1325;0,98934;-81
;;;1326;1,04825;3;;1326;0,98887;-81
;;;1327;1,04770;3;;1327;0,98841;-83
;;;1328;1,04716;2;;1328;0,98794;-82
;;;1329;1,04661;4;;1329;0,98748;-82
;;;1330;1,04607;5;;1330;0,98702;-79
;;;1331;1,04553;5;;1331;0,98655;-86
;;;1332;1,04499;5;;1332;0,98609;-86
;;;1333;1,04445;5;;1333;0,98563;-83
;;;1334;1,04391;3;;1334;0,98516;-82
;;;1335;1,04337;3;;1335;0,98470;-85
;;;1336;1,04283;0;;1336;0,98424;-81
;;;1337;1,04229;0;;1337;0,98378;-85
;;;1338;1,04175;0;;1338;0,98332;-83
;;;1339;1,04121;0;;1339;0,98286;-82
;;;1340;1,04068;0;;1340;0,98240;-78
;;;1341;1,04014;0;;1341;0,98194;-81
;;;1342;1,03960;2;;1342;0,98148;-79
;;;1343;1,03907;3;;1343;0,98103;-81
;;;1344;1,03853;6;;1344;0,98057;-79
;;;1345;1,03800;8;;1345;0,98011;-79
;;;1346;1,03747;11;;1346;0,97965;-78
;;;1347;1,03693;11;;1347;0,97920;-76
;;;1348;1,03640;13;;1348;0,97874;-79
;;;1349;1,03587;10;;1349;0,97829;-74
;;;1350;1,03534;9;;1350;0,97783;-74
;;;1351;1,03481;6;;1351;0,97738;-72
;;;1352;1,03428;2;;1352;0,97692;-74
;;;1353;1,03375;1;;1353;0,97647;-74
;;;1354;1,03322;0;;1354;0,97601;-78
;;;1355;1,03269;1;;1355;0,97556;-75
;;;1356;1,03216;1;;1356;0,97511;-81
;;;1357;1,03163;2;;1357;0,97466;-89
;;;1358;1,03111;2;;1358;0,97420;-85
;;;1359;1,03058;3;;1359;0,97375;-83
;;;1360;1,03005;3;;1360;0,97330;-89
;;;1361;1,02953;3;;1361;0,97285;-85
;;;1362;1,02900;2;;1362;0,97240;-85
;;;1363;1,02848;1;;1363;0,97195;-81
;;;1364;1,02795;1;;1364;0,97150;-79
;;;1365;1,02743;2;;1365;0,97105;-78
;;;1366;1,02691;3;;1366;0,97060;-82
;;;1367;1,02638;5;;1367;0,97016;-86
;;;1368;1,02586;3;;1368;0,96971;-92
;;;1369;1,02534;5;;1369;0,96926;-93
;;;1370;1,02482;5;;1370;0,96881;-92
;;;1371;1,02430;5;;1371;0,96837;-89
;;;1372;1,02378;5;;1372;0,96792;-89
;;;1373;1,02326;1;;1373;0,96748;-89
;;;1374;1,02274;1;;1374;0,96703;-89
;;;1375;1,02223;3;;1375;0,96659;-83
;;;1376;1,02171;2;;1376;0,96614;-79
;;;1377;1,02119;5;;1377;0,96570;-74
;;;1378;1,02067;5;;1378;0,96525;-75
;;;1379;1,02016;8;;1379;0,96481;-72
;;;1380;1,01964;8;;1380;0,96437;-76
;;;1381;1,01913;6;;1381;0,96393;-82
;;;1382;1,01861;7;;1382;0,96348;-92
;;;1383;1,01810;6;;1383;0,96304;-97
;;;1384;1,01759;5;;1384;0,96260;-101
;;;1385;1,01707;5;;1385;0,96216;-100
;;;1386;1,01656;2;;1386;0,96172;-100
;;;1387;1,01605;3;;1387;0,96128;-98
;;;1388;1,01554;0;;1388;0,96084;-96
;;;1389;1,01503;0;;1389;0,96040;-86
;;;1390;1,01452;0;;1390;0,95996;-85
;;;1391;1,01401;0;;1391;0,95952;-86
;;;1392;1,01350;0;;1392;0,95909;-83
;;;1393;1,01299;1;;1393;0,95865;-87
;;;1394;1,01248;0;;1394;0,95821;-85
;;;1395;1,01197;2;;1395;0,95777;-82
;;;1396;1,01146;1;;1396;0,95734;-82
;;;1397;1,01096;1;;1397;0,95690;-78
;;;1398;1,01045;3;;1398;0,95647;-79
;;;1399;1,00995;0;;1399;0,95603;-82
;;;1400;1,00944;-3;;1400;0,95560;-78
;;;1401;1,00894;-1;;1401;0,95516;-76
;;;1402;1,00843;-3;;1402;0,95473;-72
;;;1403;1,00793;0;;1403;0,95429;-68
;;;1404;1,00743;0;;1404;0,95386;-72
;;;1405;1,00692;2;;1405;0,95343;-68
;;;1406;1,00642;1;;1406;0,95300;-75
;;;1407;1,00592;3;;1407;0,95256;-71
;;;1408;1,00542;2;;1408;0,95213;-81
;;;1409;1,00492;1;;1409;0,95170;-79
;;;1410;1,00442;2;;1410;0,95127;-76
;;;1411;1,00392;1;;1411;0,95084;-79
;;;1412;1,00342;6;;1412;0,95041;-79
;;;1413;1,00292;5;;1413;0,94998;-76
;;;1414;1,00242;6;;1414;0,94955;-78
;;;1415;1,00192;7;;1415;0,94912;-86
;;;1416;1,00143;9;;1416;0,94869;-89
;;;1417;1,00093;8;;1417;0,94827;-89
;;;1418;1,00043;6;;1418;0,94784;-93
;;;1419;0,99994;3;;1419;0,94741;-98
;;;1420;0,99944;2;;1420;0,94698;-100
;;;1421;0,99895;2;;1421;0,94656;-104
;;;1422;0,99845;2;;1422;0,94613;-107
;;;1423;0,99796;0;;1423;0,94570;-107
;;;1424;0,99747;0;;1424;0,94528;-112
;;;1425;0,99697;0;;1425;0,94485;-115
;;;1426;0,99648;0;;1426;0,94443;-112
;;;1427;0,99599;0;;1427;0,94401;-115
;;;1428;0,99550;0;;1428;0,94358;-111
;;;1429;0,99501;0;;1429;0,94316;-108
;;;1430;0,99452;0;;1430;0,94274;-101
;;;1431;0,99403;2;;1431;0,94231;-97
;;;1432;0,99354;0;;1432;0,94189;-87
;;;1433;0,99305;2;;1433;0,94147;-86
;;;1434;0,99256;1;;1434;0,94105;-79
;;;1435;0,99207;0;;1435;0,94063;-79
;;;1436;0,99158;0;;1436;0,94020;-81
;;;1437;0,99110;1;;1437;0,93978;-85
;;;1438;0,99061;0;;1438;0,93936;-83
;;;1439;0,99012;0;;1439;0,93894;-83
;;;1440;0,98964;0;;1440;0,93852;-87
;;;1441;0,98915;-2;;1441;0,93811;-86
;;;1442;0,98867;-1;;1442;0,93769;-96
;;;1443;0,98818;-1;;1443;0,93727;-93
;;;1444;0,98770;0;;1444;0,93685;-94
;;;1445;0,98722;0;;1445;0,93643;-93
;;;1446;0,98673;1;;1446;0,93602;-97
;;;1447;0,98625;0;;1447;0,93560;-94
;;;1448;0,98577;0;;1448;0,93518;-98
;;;1449;0,98529;0;;1449;0,93477;-104
;;;1450;0,98481;0;;1450;0,93435;-101
;;;1451;0,98433;0;;1451;0,93394;-102
;;;1452;0,98385;0;;1452;0,93352;-101
;;;1453;0,98337;1;;1453;0,93311;-94
;;;1454;0,98289;1;;1454;0,93269;-96
;;;1455;0,98241;1;;1455;0,93228;-96
;;;1456;0,98193;5;;1456;0,93187;-96
;;;1457;0,98146;6;;1457;0,93145;-93
;;;1458;0,98098;5;;1458;0,93104;-92
;;;1459;0,98050;5;;1459;0,93063;-85
;;;1460;0,98003;5;;1460;0,93022;-82
;;;1461;0,97955;4;;1461;0,92980;-83
;;;1462;0,97907;3;;1462;0,92939;-82
;;;1463;0,97860;5;;1463;0,92898;-83
;;;1464;0,97813;3;;1464;0,92857;-82
;;;1465;0,97765;4;;1465;0,92816;-85
;;;1466;0,97718;3;;1466;0,92775;-86
;;;1467;0,97671;2;;1467;0,92734;-92
;;;1468;0,97623;0;;1468;0,92693;-92
;;;1469;0,97576;0;;1469;0,92652;-94
;;;1470;0,97529;0;;1470;0,92612;-92
;;;1471;0,97482;-1;;1471;0,92571;-97
;;;1472;0,97435;-3;;1472;0,92530;-93
;;;1473;0,97388;-1;;1473;0,92489;-94
;;;1474;0,97341;0;;1474;0,92449;-98
;;;1475;0,97294;0;;1475;0,92408;-97
;;;1476;0,97247;-1;;1476;0,92367;-97
;;;1477;0,97200;-2;;1477;0,92327;-98
;;;1478;0,97153;-3;;1478;0,92286;-98
;;;1479;0,97106;0;;1479;0,92246;-89
;;;1480;0,97060;0;;1480;0,92205;-89
;;;1481;0,97013;0;;1481;0,92165;-86
;;;1482;0,96966;0;;1482;0,92124;-92
;;;1483;0,96920;3;;1483;0,92084;-98
;;;1484;0,96873;1;;1484;0,92044;-97
;;;1485;0,96827;0;;1485;0,92003;-101
;;;1486;0,96780;0;;1486;0,91963;-97
;;;1487;0,96734;2;;1487;0,91923;-94
;;;1488;0,96688;3;;1488;0,91883;-94
;;;1489;0,96641;3;;1489;0,91843;-93
;;;1490;0,96595;3;;1490;0,91802;-93
;;;1491;0,96549;3;;1491;0,91762;-87
;;;1492;0,96503;5;;1492;0,91722;-90
;;;1493;0,96457;5;;1493;0,91682;-87
;;;1494;0,96411;6;;1494;0,91642;-90
;;;1495;0,96364;2;;1495;0,91602;-93
;;;1496;0,96319;3;;1496;0,91562;-92
;;;1497;0,96273;3;;1497;0,91522;-93
;;;1498;0,96227;0;;1498;0,91483;-89
;;;1499;0,96181;0;;1499;0,91443;-87
;;;1500;0,96135;-3;;1500;0,91403;-90
;;;1501;0,96089;-1;;1501;0,91363;-86
;;;1502;0,96043;0;;1502;0,91324;-79
;;;1503;0,95998;0;;1503;0,91284;-86
;;;1504;0,95952;1;;1504;0,91244;-85
;;;1505;0,95906;3;;1505;0,91205;-90
;;;1506;0,95861;3;;1506;0,91165;-89
;;;1507;0,95815;3;;1507;0,91126;-90
;;;1508;0,95770;5;;1508;0,91086;-86
;;;1509;0,95725;3;;1509;0,91047;-81
;;;1510;0,95679;4;;1510;0,91007;-79
;;;1511;0,95634;2;;1511;0,90968;-83
;;;1512;0,95588;0;;1512;0,90928;-79
;;;1513;0,95543;0;;1513;0,90889;-81
;;;1514;0,95498;0;;1514;0,90850;-85
;;;1515;0,95453;0;;1515;0,90811;-89
;;;1516;0,95408;3;;1516;0,90771;-90
;;;1517;0,95363;4;;1517;0,90732;-86
;;;1518;0,95318;2;;1518;0,90693;-90
;;;1519;0,95273;1;;1519;0,90654;-87
;;;1520;0,95228;0;;1520;0,90615;-85
;;;1521;0,95183;0;;1521;0,90576;-83
;;;1522;0,95138;0;;1522;0,90537;-92
;;;1523;0,95093;0;;1523;0,90498;-96
;;;1524;0,95048;2;;1524;0,90459;-98
;;;1525;0,95003;1;;1525;0,90420;-105
;;;1526;0,94959;5;;1526;0,90381;-100
;;;1527;0,94914;2;;1527;0,90342;-98
;;;1528;0,94869;0;;1528;0,90303;-96
;;;1529;0,94825;0;;1529;0,90264;-94
;;;1530;0,94780;0;;1530;0,90226;-96
;;;1531;0,94736;0;;1531;0,90187;-96
;;;1532;0,94691;0;;1532;0,90148;-90
;;;1533;0,94647;0;;1533;0,90110;-98
;;;1534;0,94603;-1;;1534;0,90071;-100
;;;1535;0,94558;0;;1535;0,90032;-100
;;;1536;0,94514;0;;1536;0,89994;-96
;;;1537;0,94470;0;;1537;0,89955;-89
;;;1538;0,94425;0;;1538;0,89917;-90
;;;1539;0,94381;0;;1539;0,89878;-85
;;;1540;0,94337;0;;1540;0,89840;-86
;;;1541;0,94293;-2;;1541;0,89802;-82
;;;1542;0,94249;0;;1542;0,89763;-81
;;;1543;0,94205;1;;1543;0,89725;-82
;;;1544;0,94161;3;;1544;0,89687;-87
;;;1545;0,94117;3;;1545;0,89648;-89
;;;1546;0,94073;3;;1546;0,89610;-90
;;;1547;0,94029;7;;1547;0,89572;-96
;;;1548;0,93986;7;;1548;0,89534;-97
;;;1549;0,93942;6;;1549;0,89496;-97
;;;1550;0,93898;6;;1550;0,89457;-97
;;;1551;0,93855;6;;1551;0,89419;-97
;;;1552;0,93811;5;;1552;0,89381;-100
;;;1553;0,93767;3;;1553;0,89343;-94
;;;1554;0,93724;1;;1554;0,89305;-92
;;;1555;0,93680;1;;1555;0,89267;-92
;;;1556;0,93637;-2;;1556;0,89230;-86
;;;1557;0,93593;-3;;1557;0,89192;-83
;;;1558;0,93550;-1;;1558;0,89154;-83
;;;1559;0,93507;0;;1559;0,89116;-86
;;;1560;0,93463;-3;;1560;0,89078;-87
;;;1561;0,93420;-3;;1561;0,89041;-90
;;;1562;0,93377;-1;;1562;0,89003;-92
;;;1563;0,93334;0;;1563;0,88965;-89
;;;1564;0,93290;1;;1564;0,88927;-93
;;;1565;0,93247;1;;1565;0,88890;-94
;;;1566;0,93204;2;;1566;0,88852;-89
;;;1567;0,93161;0;;1567;0,88815;-97
;;;1568;0,93118;-1;;1568;0,88777;-98
;;;1569;0,93075;-3;;1569;0,88740;-98
;;;1570;0,93032;-3;;1570;0,88702;-98
;;;1571;0,92990;-3;;1571;0,88665;-100
;;;1572;0,92947;-2;;1572;0,88627;-101
;;;1573;0,92904;-3;;1573;0,88590;-100
;;;1574;0,92861;-2;;1574;0,88553;-94
;;;1575;0,92818;-1;;1575;0,88515;-83
;;;1576;0,92776;0;;1576;0,88478;-81
;;;1577;0,92733;0;;1577;0,88441;-82
;;;1578;0,92691;0;;1578;0,88404;-85
;;;1579;0,92648;1;;1579;0,88367;-90
;;;1580;0,92605;0;;1580;0,88329;-92
;;;1581;0,92563;0;;1581;0,88292;-89
;;;1582;0,92521;0;;1582;0,88255;-87
;;;1583;0,92478;0;;1583;0,88218;-89
;;;1584;0,92436;-1;;1584;0,88181;-90
;;;1585;0,92393;0;;1585;0,88144;-89
;;;1586;0,92351;0;;1586;0,88107;-86
;;;1587;0,92309;-2;;1587;0,88070;-90
;;;1588;0,92267;0;;1588;0,88033;-90
;;;1589;0,92225;0;;1589;0,87997;-96
;;;1590;0,92182;0;;1590;0,87960;-96
;;;1591;0,92140;3;;1591;0,87923;-98
;;;1592;0,92098;3;;1592;0,87886;-96
;;;1593;0,92056;5;;1593;0,87849;-93
;;;1594;0,92014;3;;1594;0,87813;-89
;;;1595;0,91972;2;;1595;0,87776;-86
;;;1596;0,91930;1;;1596;0,87739;-85
;;;1597;0,91889;2;;1597;0,87703;-79
;;;1598;0,91847;0;;1598;0,87666;-83
;;;1599;0,91805;0;;1599;0,87630;-86
;;;1600;0,91763;-3;;1600;0,87593;-90
;;;1601;0,91721;-3;;1601;0,87557;-92
;;;1602;0,91680;0;;1602;0,87520;-87
;;;1603;0,91638;0;;1603;0,87484;-94
;;;1604;0,91597;1;;1604;0,87447;-94
;;;1605;0,91555;1;;1605;0,87411;-94
;;;1606;0,91513;0;;1606;0,87374;-96
;;;1607;0,91472;0;;1607;0,87338;-93
;;;1608;0,91431;0;;1608;0,87302;-93
;;;1609;0,91389;0;;1609;0,87266;-89
;;;1610;0,91348;0;;1610;0,87229;-90
;;;1611;0,91306;3;;1611;0,87193;-87
;;;1612;0,91265;3;;1612;0,87157;-89
;;;1613;0,91224;3;;1613;0,87121;-86
;;;1614;0,91183;5;;1614;0,87085;-86
;;;1615;0,91141;5;;1615;0,87049;-87
;;;1616;0,91100;3;;1616;0,87013;-90
;;;1617;0,91059;3;;1617;0,86977;-93
;;;1618;0,91018;3;;1618;0,86941;-104
;;;1619;0,90977;3;;1619;0,86905;-107
;;;1620;0,90936;0;;1620;0,86869;-101
;;;1621;0,90895;0;;1621;0,86833;-100
;;;1622;0,90854;0;;1622;0,86797;-100
;;;1623;0,90813;-2;;1623;0,86761;-100
;;;1624;0,90772;-3;;1624;0,86725;-105
;;;1625;0,90732;-4;;1625;0,86690;-105
;;;1626;0,90691;-3;;1626;0,86654;-102
;;;1627;0,90650;0;;1627;0,86618;-105
;;;1628;0,90609;0;;1628;0,86582;-102
;;;1629;0,90569;0;;1629;0,86547;-98
;;;1630;0,90528;0;;1630;0,86511;-101
;;;1631;0,90488;0;;1631;0,86476;-102
;;;1632;0,90447;0;;1632;0,86440;-101
;;;1633;0,90406;0;;1633;0,86404;-100
;;;1634;0,90366;0;;1634;0,86369;-105
;;;1635;0,90326;0;;1635;0,86333;-97
;;;1636;0,90285;0;;1636;0,86298;-92
;;;1637;0,90245;0;;1637;0,86263;-92
;;;1638;0,90204;0;;1638;0,86227;-90
;;;1639;0,90164;0;;1639;0,86192;-86
;;;1640;0,90124;0;;1640;0,86156;-90
;;;1641;0,90084;-2;;1641;0,86121;-85
;;;1642;0,90043;-1;;1642;0,86086;-83
;;;1643;0,90003;-3;;1643;0,86051;-90
;;;1644;0,89963;0;;1644;0,86015;-87
;;;1645;0,89923;0;;1645;0,85980;-89
;;;1646;0,89883;0;;1646;0,85945;-93
;;;1647;0,89843;0;;1647;0,85910;-94
;;;1648;0,89803;1;;1648;0,85875;-97
;;;1649;0,89763;1;;1649;0,85840;-98
;;;1650;0,89723;1;;1650;0,85805;-100
;;;1651;0,89683;0;;1651;0,85770;-96
;;;1652;0,89643;0;;1652;0,85735;-93
;;;1653;0,89604;0;;1653;0,85700;-94
;;;1654;0,89564;-1;;1654;0,85665;-96
;;;1655;0,89524;0;;1655;0,85630;-90
;;;1656;0,89484;0;;1656;0,85595;-87
;;;1657;0,89445;0;;1657;0,85560;-89
;;;1658;0,89405;1;;1658;0,85525;-78
;;;1659;0,89365;3;;1659;0,85491;-75
;;;1660;0,89326;1;;1660;0,85456;-74
;;;1661;0,89286;3;;1661;0,85421;-72
;;;1662;0,89247;0;;1662;0,85386;-70
;;;1663;0,89207;1;;1663;0,85352;-70
;;;1664;0,89168;-1;;1664;0,85317;-71
;;;1665;0,89129;-4;;1665;0,85282;-70
;;;1666;0,89089;-3;;1666;0,85248;-76
;;;1667;0,89050;-3;;1667;0,85213;-82
;;;1668;0,89011;-1;;1668;0,85179;-86
;;;1669;0,88971;0;;1669;0,85144;-83
;;;1670;0,88932;-1;;1670;0,85110;-87
;;;1671;0,88893;0;;1671;0,85075;-96
;;;1672;0,88854;-3;;1672;0,85041;-94
;;;1673;0,88815;-2;;1673;0,85006;-93
;;;1674;0,88776;-2;;1674;0,84972;-97
;;;1675;0,88737;0;;1675;0,84938;-100
;;;1676;0,88698;0;;1676;0,84903;-101
;;;1677;0,88659;1;;1677;0,84869;-112
;;;1678;0,88620;2;;1678;0,84835;-107
;;;1679;0,88581;0;;1679;0,84801;-108
;;;1680;0,88542;0;;1680;0,84766;-100
;;;1681;0,88503;0;;1681;0,84732;-100
;;;1682;0,88464;0;;1682;0,84698;-97
;;;1683;0,88426;1;;1683;0,84664;-94
;;;1684;0,88387;1;;1684;0,84630;-93
;;;1685;0,88348;1;;1685;0,84596;-86
;;;1686;0,88310;1;;1686;0,84562;-87
;;;1687;0,88271;0;;1687;0,84528;-86
;;;1688;0,88232;0;;1688;0,84494;-85
;;;1689;0,88194;0;;1689;0,84460;-83
;;;1690;0,88155;0;;1690;0,84426;-85
;;;1691;0,88117;-1;;1691;0,84392;-87
;;;1692;0,88078;-1;;1692;0,84358;-89
;;;1693;0,88040;-3;;1693;0,84324;-92
;;;1694;0,88001;-4;;1694;0,84290;-93
;;;1695;0,87963;-1;;1695;0,84256;-100
;;;1696;0,87925;0;;1696;0,84223;-104
;;;1697;0,87886;0;;1697;0,84189;-104
;;;1698;0,87848;0;;1698;0,84155;-109
;;;1699;0,87810;0;;1699;0,84122;-104
;;;1700;0,87772;-1;;1700;0,84088;-104
;;;1701;0,87734;0;;1701;0,84054;-97
;;;1702;0,87695;-1;;1702;0,84021;-100
;;;1703;0,87657;-2;;1703;0,83987;-98
;;;1704;0,87619;0;;1704;0,83954;-98
;;;1705;0,87581;0;;1705;0,83920;-100
;;;1706;0,87543;0;;1706;0,83886;-96
;;;1707;0,87505;0;;1707;0,83853;-96
;;;1708;0,87467;0;;1708;0,83820;-98
;;;1709;0,87429;0;;1709;0,83786;-104
;;;1710;0,87392;2;;1710;0,83753;-102
;;;1711;0,87354;0;;1711;0,83719;-102
;;;1712;0,87316;1;;1712;0,83686;-108
;;;1713;0,87278;0;;1713;0,83653;-107
;;;1714;0,87240;-3;;1714;0,83619;-109
;;;1715;0,87203;-3;;1715;0,83586;-109
;;;1716;0,87165;-3;;1716;0,83553;-108
;;;1717;0,87127;-3;;1717;0,83520;-105
;;;1718;0,87090;0;;1718;0,83487;-98
;;;1719;0,87052;0;;1719;0,83453;-92
;;;1720;0,87015;0;;1720;0,83420;-89
;;;1721;0,86977;0;;1721;0,83387;-85
;;;1722;0,86940;0;;1722;0,83354;-87
;;;1723;0,86902;0;;1723;0,83321;-83
;;;1724;0,86865;0;;1724;0,83288;-86
;;;1725;0,86828;0;;1725;0,83255;-83
;;;1726;0,86790;1;;1726;0,83222;-90
;;;1727;0,86753;0;;1727;0,83189;-93
;;;1728;0,86716;0;;1728;0,83156;-96
;;;1729;0,86678;0;;1729;0,83123;-94
;;;1730;0,86641;0;;1730;0,83090;-94
;;;1731;0,86604;0;;1731;0,83058;-96
;;;1732;0,86567;1;;1732;0,83025;-97
;;;1733;0,86530;3;;1733;0,82992;-98
;;;1734;0,86493;2;;1734;0,82959;-94
;;;1735;0,86456;3;;1735;0,82926;-96
;;;1736;0,86419;1;;1736;0,82894;-97
;;;1737;0,86382;0;;1737;0,82861;-101
;;;1738;0,86345;0;;1738;0,82828;-102
;;;1739;0,86308;1;;1739;0,82796;-98
;;;1740;0,86271;0;;1740;0,82763;-101
;;;1741;0,86234;0;;1741;0,82731;-98
;;;1742;0,86197;2;;1742;0,82698;-97
;;;1743;0,86160;1;;1743;0,82665;-100
;;;1744;0,86123;3;;1744;0,82633;-100
;;;1745;0,86087;3;;1745;0,82600;-100
;;;1746;0,86050;0;;1746;0,82568;-94
;;;1747;0,86013;2;;1747;0,82536;-97
;;;1748;0,85977;0;;1748;0,82503;-93
;;;1749;0,85940;0;;1749;0,82471;-96
;;;1750;0,85903;-1;;1750;0,82438;-92
;;;1751;0,85867;0;;1751;0,82406;-89
;;;1752;0,85830;-1;;1752;0,82374;-90
;;;1753;0,85794;0;;1753;0,82342;-89
;;;1754;0,85757;1;;1754;0,82309;-85
;;;1755;0,85721;5;;1755;0,82277;-89
;;;1756;0,85685;7;;1756;0,82245;-82
;;;1757;0,85648;7;;1757;0,82213;-90
;;;1758;0,85612;6;;1758;0,82181;-93
;;;1759;0,85576;6;;1759;0,82148;-97
;;;1760;0,85539;3;;1760;0,82116;-104
;;;1761;0,85503;3;;1761;0,82084;-112
;;;1762;0,85467;2;;1762;0,82052;-113
;;;1763;0,85431;1;;1763;0,82020;-119
;;;1764;0,85395;0;;1764;0,81988;-111
;;;1765;0,85358;0;;1765;0,81956;-112
;;;1766;0,85322;2;;1766;0,81924;-109
;;;1767;0,85286;0;;1767;0,81892;-109
;;;1768;0,85250;0;;1768;0,81860;-109
;;;1769;0,85214;0;;1769;0,81829;-101
;;;1770;0,85178;-3;;1770;0,81797;-97
;;;1771;0,85142;-3;;1771;0,81765;-94
;;;1772;0,85106;-3;;1772;0,81733;-92
;;;1773;0,85071;-3;;1773;0,81701;-85
;;;1774;0,85035;-1;;1774;0,81670;-90
;;;1775;0,84999;-1;;1775;0,81638;-85
